Plot_ID,Date,Lat,Lon,altitude
P36_4,20/7/2022 11:15:25,59.5225599005784,10.9047898662039,91.316
P36_6,20/7/2022 11:17:32,59.5225599005784,10.9047898662039,84.716
P37_3,20/7/2022 11:05:33,59.5216826156848,10.9027174385461,102.118
P37_4,20/7/2022 11:06:37,59.5216826156848,10.9027174385461,97.518
P37_5,20/7/2022 11:07:40,59.5216826156848,10.9027174385461,93.918
P37_6,20/7/2022 11:08:43,59.5216826156848,10.9027174385461,90.918
P37_7,20/7/2022 11:09:47,59.5216826156848,10.9027174385461,88.018
P38_1,20/7/2022 12:42:03,59.5207706572717,10.9007807746728,129.120
P38_2,20/7/2022 12:43:17,59.5207706572717,10.9007807746728,118.520
P38_3,20/7/2022 12:44:21,59.5207706572717,10.9007807746728,112.120
P38_4,20/7/2022 12:45:31,59.5207706572717,10.9007807746728,107.520
P38_5,20/7/2022 12:46:34,59.5207706572717,10.9007807746728,103.920
P39_1,23/6/2022 10:35:06,59.5154827778968,10.8887127767805,151.832
P39_2,23/6/2022 10:36:12,59.5154827778968,10.8887127767805,141.232
P39_3,23/6/2022 10:37:16,59.5154827778968,10.8887127767805,134.832
P39_4,23/6/2022 10:38:19,59.5154827778968,10.8887127767805,130.232
P39_5,23/6/2022 10:39:23,59.5154827778968,10.8887127767805,126.632
P39_6,23/6/2022 10:40:26,59.5154827778968,10.8887127767805,123.632
P39_7,23/6/2022 10:41:29,59.5154827778968,10.8887127767805,120.732
P43_1,31/8/2022 12:38:29,59.5086914909643,10.8724061074736,129.746
P43_2,31/8/2022 12:39:34,59.5086914909643,10.8724061074736,119.146
P43_3,31/8/2022 12:40:38,59.5086914909643,10.8724061074736,112.746
P44_1,31/8/2022 12:52:02,59.5076708732261,10.8742757093314,130.847
P44_2,31/8/2022 12:53:07,59.5076708732261,10.8742757093314,120.247
P44_3,31/8/2022 12:54:11,59.5076708732261,10.8742757093314,113.847
P44_4,31/8/2022 12:55:15,59.5076708732261,10.8742757093314,109.247
P44_5,31/8/2022 12:56:18,59.5076708732261,10.8742757093314,105.647
P44_6,31/8/2022 12:57:22,59.5076708732261,10.8742757093314,102.647
P44_7,31/8/2022 12:58:25,59.5076708732261,10.8742757093314,99.747
P45_1,31/8/2022 13:01:12,59.5084601511997,10.8761888393644,134.346
P45_2,31/8/2022 13:02:17,59.5084601511997,10.8761888393644,123.746
P45_3,31/8/2022 13:03:21,59.5084601511997,10.8761888393644,117.346
P45_5,31/8/2022 13:05:29,59.5084601511997,10.8761888393644,109.146
P46_4,13/7/2022 10:57:02,59.5110479268646,10.8824709483305,122.840
P46_5,13/7/2022 10:58:05,59.5110479268646,10.8824709483305,119.240
P46_6,13/7/2022 10:59:09,59.5110479268646,10.8824709483305,116.240
P49_1,22/6/2022 13:57:48,59.5154041152726,10.892171232859,116.431
P49_2,22/6/2022 13:58:51,59.5154041152726,10.892171232859,111.831
P49_3,22/6/2022 13:59:55,59.5154041152726,10.892171232859,108.231
P49_4,22/6/2022 14:00:58,59.5154041152726,10.892171232859,105.231
P50_1,22/6/2022 13:44:12,59.5172768729021,10.8967766940626,115.026
P50_2,22/6/2022 13:45:45,59.5172768729021,10.8967766940626,110.426
P50_3,22/6/2022 13:46:48,59.5172768729021,10.8967766940626,106.826
P51_1,22/6/2022 11:21:45,59.5178986061884,10.8983848079565,116.625
P51_2,22/6/2022 11:22:49,59.5178986061884,10.8983848079565,112.025
P51_3,22/6/2022 11:23:52,59.5178986061884,10.8983848079565,108.425
P51_4,22/6/2022 11:24:55,59.5178986061884,10.8983848079565,105.425
P52_1,20/7/2022 12:49:08,59.5197841350112,10.9023669243542,120.821
P52_2,20/7/2022 12:50:14,59.5197841350112,10.9023669243542,110.221
P52_3,20/7/2022 12:51:18,59.5197841350112,10.9023669243542,103.821
P52_4,20/7/2022 12:52:22,59.5197841350112,10.9023669243542,99.221
P52_5,20/7/2022 12:53:25,59.5197841350112,10.9023669243542,95.621
P52_6,20/7/2022 12:54:28,59.5197841350112,10.9023669243542,92.621
P52_7,20/7/2022 12:55:31,59.5197841350112,10.9023669243542,89.721
P53_1,20/7/2022 12:58:54,59.5206269394776,10.9044832787375,112.919
P53_2,20/7/2022 12:59:59,59.5206269394776,10.9044832787375,102.319
P53_3,20/7/2022 13:01:03,59.5206269394776,10.9044832787375,95.919
P53_4,20/7/2022 13:02:07,59.5206269394776,10.9044832787375,91.319
P53_5,20/7/2022 13:03:10,59.5206269394776,10.9044832787375,87.719
P53_6,20/7/2022 13:04:14,59.5206269394776,10.9044832787375,84.719
P53_7,20/7/2022 13:05:17,59.5206269394776,10.9044832787375,81.819
P54_1,20/7/2022 13:15:21,59.5178762229045,10.9021676560906,115.623
P54_2,20/7/2022 13:16:26,59.5178762229045,10.9021676560906,105.023
P54_3,20/7/2022 13:17:30,59.5178762229045,10.9021676560906,98.623
P54_4,20/7/2022 13:18:34,59.5178762229045,10.9021676560906,94.023
P54_5,20/7/2022 13:19:38,59.5178762229045,10.9021676560906,90.423
P54_6,20/7/2022 13:20:41,59.5178762229045,10.9021676560906,87.423
P55_1,22/6/2022 10:44:32,59.5159538150027,10.8981460919522,96.128
P55_2,22/6/2022 10:45:36,59.5159538150027,10.8981460919522,91.528
P55_3,22/6/2022 10:46:39,59.5159538150027,10.8981460919522,87.928
P55_4,22/6/2022 10:47:42,59.5159538150027,10.8981460919522,84.928
P55_5,22/6/2022 10:48:46,59.5159538150027,10.8981460919522,82.028
P56_1,8/7/2022 10:33:18,59.5152982510199,10.8962177932907,137.729
P56_2,8/7/2022 10:34:23,59.5152982510199,10.8962177932907,127.129
P56_3,8/7/2022 10:35:27,59.5152982510199,10.8962177932907,120.729
P56_4,8/7/2022 10:36:31,59.5152982510199,10.8962177932907,116.129
P56_5,8/7/2022 10:37:35,59.5152982510199,10.8962177932907,112.529
P56_6,8/7/2022 10:38:38,59.5152982510199,10.8962177932907,109.529
P56_7,8/7/2022 10:39:41,59.5152982510199,10.8962177932907,106.629
P57_1,8/7/2022 10:22:33,59.51443215042,10.8936716974183,153.332
P57_2,8/7/2022 10:23:38,59.51443215042,10.8936716974183,142.732
